WELL ID,RESULTS,CHEMICAL,DATE,UNITS,QUALIFER,RL,LATITUDE,LONGITUDE,WELL TYPE,WELL DEPTH (FT),TOP OF SCREEN (FT),SCREEN LENGTH (FT),SOURCE,SOURCE NAME,OTHER NAMES
3910004-020,2.1,U,11/15/2005,pCi/L,,UNK,38.1035123,-121.285696,MUNICIPAL,,150,150,DHS,3910004-020,WELL NO. 16 - RAW
3910004-020,5.47,U,8/15/2017,pCi/L,,UNK,38.1035123,-121.285696,MUNICIPAL,,150,150,DHS,3910004-020,WELL NO. 16 - RAW
5000254-001,2.3,U,3/23/2007,pCi/L,,UNK,37.6109662,-121.285696,MUNICIPAL,,290,60,DHS,5000254-001,WELL 01
5010019-037,0.57,U,8/10/2004,pCi/L,,UNK,37.5240463,-120.84992,MUNICIPAL,,285,285,DHS,5010019-037,WELL NO. 37
0710009-008,0.192,U,5/17/2006,pCi/L,,UNK,37.9006992,-121.602624,MUNICIPAL,,,,DHS,0710009-008,WELL 01B
3910001-062,3.381,U,12/29/2015,pCi/L,,UNK,37.9876191,-121.285696,MUNICIPAL,,200,301,DHS,3910001-062,WELL 71-01
3910001-056,2.146,U,12/27/2012,pCi/L,,UNK,37.9876191,-121.285696,MUNICIPAL,,185,300,DHS,3910001-056,WELL 66-02
5510021-002,1,U,11/16/1989,pCi/L,,UNK,38.074539,-120.136832,MUNICIPAL,,0,164,DHS,5510021-002,WELL 01
2010008-005,0.7,U,5/15/2006,pCi/L,<,UNK,36.9445803,-119.899136,MUNICIPAL,,250,215,DHS,2010008-005,WELL 96-2 (NEW FENDER)
3910007-014,5.73,U,9/30/2004,pCi/L,,UNK,37.7558327,-121.127232,MUNICIPAL,,165,30,DHS,3910007-014,WELL 12
3910019-005,1.5,U,6/24/1994,pCi/L,,UNK,38.0165924,-121.087616,MUNICIPAL,,,,DHS,3910019-005,WELL NO. 05
3910001-053,2.423,U,8/25/2015,pCi/L,,UNK,37.9586458,-121.206464,MUNICIPAL,,275,232,DHS,3910001-053,WELL 62-01
3910001-053,2.873,U,4/7/2015,pCi/L,,UNK,37.9586458,-121.206464,MUNICIPAL,,275,232,DHS,3910001-053,WELL 62-01
2410009-008,0,U,5/10/2002,pCi/L,<,UNK,37.2922599,-120.493376,MUNICIPAL,,0,72,DHS,2410009-008,WELL 03C - RAW
5010019-032,1,U,7/23/1997,pCi/L,,UNK,37.5240463,-120.84992,MUNICIPAL,,200,236,DHS,5010019-032,WELL NO. 32
3910012-100,6.21,U,12/15/2011,pCi/L,,UNK,38.0165924,-121.285696,MUNICIPAL,,,,DHS,3910012-100,WELL NO. 10R
5000179-004,0,U,9/7/2016,pCi/L,<,UNK,37.6689128,-120.65184,MUNICIPAL,,350,130,DHS,5000179-004,#4 WELL NORTH WEST
5000179-004,0,U,12/19/2006,pCi/L,<,UNK,37.6689128,-120.65184,MUNICIPAL,,350,130,DHS,5000179-004,#4 WELL NORTH WEST
5000179-004,2,U,6/26/2007,pCi/L,<,UNK,37.6689128,-120.65184,MUNICIPAL,,350,130,DHS,5000179-004,#4 WELL NORTH WEST
3910012-092,3.1,U,3/8/2005,pCi/L,,UNK,38.0455657,-121.325312,MUNICIPAL,,,,DHS,3910012-092,WELL NO. 30
2410005-011,1.49,U,10/6/1999,pCi/L,,UNK,37.0604735,-120.889536,MUNICIPAL,,0,50,DHS,2410005-011,WELL 11 - RAW
2410009-020,0,U,5/18/2007,pCi/L,<,UNK,37.2922599,-120.45376,MUNICIPAL,,0,215,DHS,2410009-020,WELL 13 - RAW
2410009-020,1,U,9/1/2016,pCi/L,<,UNK,37.2922599,-120.45376,MUNICIPAL,,0,215,DHS,2410009-020,WELL 13 - RAW
5010019-021,0.43,U,7/18/2000,pCi/L,,UNK,37.5240463,-120.889536,MUNICIPAL,,,,DHS,5010019-021,WELL 21 - AGRICULTURAL
5010019-021,0.43,U,1/18/2000,pCi/L,,UNK,37.5240463,-120.889536,MUNICIPAL,,,,DHS,5010019-021,WELL 21 - AGRICULTURAL
5010019-021,0.43,U,4/18/2000,pCi/L,,UNK,37.5240463,-120.889536,MUNICIPAL,,,,DHS,5010019-021,WELL 21 - AGRICULTURAL
5010019-021,3,U,4/3/1997,pCi/L,,UNK,37.5240463,-120.889536,MUNICIPAL,,,,DHS,5010019-021,WELL 21 - AGRICULTURAL
5010019-003,2,U,11/19/1996,pCi/L,,UNK,37.5240463,-120.84992,MUNICIPAL,,156,196,DHS,5010019-003,WELL NO. 03 -STANDBY
5010019-003,4,U,10/31/1996,pCi/L,,UNK,37.5240463,-120.84992,MUNICIPAL,,156,196,DHS,5010019-003,WELL NO. 03 -STANDBY
5000057-001,6,U,12/29/2006,pCi/L,,UNK,37.5530196,-120.929152,MUNICIPAL,,275,40,DHS,5000057-001,EAST WELL
5000057-001,5.4,U,6/29/2007,pCi/L,,UNK,37.5530196,-120.929152,MUNICIPAL,,275,40,DHS,5000057-001,EAST WELL
3700900-002,0,U,5/10/2018,pCi/L,<,UNK,37.8427526,-121.206464,MUNICIPAL,,0,0,DHS,3700900-002,WELL 02
2010014-002,1,U,8/14/2001,pCi/L,,UNK,37.3212332,-119.701056,MUNICIPAL,,58,10,DHS,2010014-002,GOLDSIDE WELL 02 - RAW
2010014-002,1,U,6/28/2005,pCi/L,,UNK,37.3212332,-119.701056,MUNICIPAL,,58,10,DHS,2010014-002,GOLDSIDE WELL 02 - RAW
3910001-038,0.322,U,5/9/2005,pCi/L,,UNK,37.9296725,-121.24608,MUNICIPAL,,205,280,DHS,3910001-038,WELL 44-01 - INACTIVE
0710009-016,0,U,11/8/2011,pCi/L,<,UNK,37.9006992,-121.602624,MUNICIPAL,,,,DHS,0710009-016,WELL 06
3910005-008,5,U,4/14/1994,pCi/L,,UNK,37.8137793,-121.206464,MUNICIPAL,,120,30,DHS,3910005-008,WELL 08 - INACTIVE
3910004-003,2.79,U,5/10/2005,pCi/L,,UNK,38.1324856,-121.285696,MUNICIPAL,,110,199,DHS,3910004-003,WELL NO. 02 - STANDBY
2210851-002,0.7,U,7/25/2007,pCi/L,<,UNK,37.5240463,-120.0576,MUNICIPAL,,0,10,DHS,2210851-002,LOWER WELL (WELL 02)
5010023-001,0,U,9/20/2005,pCi/L,<,UNK,37.495073,-120.84992,MUNICIPAL,,308,60,DHS,5010023-001,WELL 255 - COTTONWOOD
5010023-001,1.37,U,2/5/2004,pCi/L,,UNK,37.495073,-120.84992,MUNICIPAL,,308,60,DHS,5010023-001,WELL 255 - COTTONWOOD
5010023-001,0,U,2/6/1997,pCi/L,<,UNK,37.495073,-120.84992,MUNICIPAL,,308,60,DHS,5010023-001,WELL 255 - COTTONWOOD
3910004-028,0,U,8/3/2005,pCi/L,<,UNK,38.1324856,-121.285696,MUNICIPAL,,210,199,DHS,3910004-028,WELL NO. 24
2410005-012,1.14,U,4/21/1999,pCi/L,,UNK,37.0604735,-120.84992,MUNICIPAL,,0,36,DHS,2410005-012,WELL 12
2410005-012,1.65,U,1/19/2000,pCi/L,,UNK,37.0604735,-120.84992,MUNICIPAL,,0,36,DHS,2410005-012,WELL 12
3910011-018,0.645,U,6/17/1999,pCi/L,,UNK,37.7558327,-121.44416,MUNICIPAL,,490,490,DHS,3910011-018,WELL 04R - NEW LINCOLN PARK WELL
3910012-041,0.26,U,5/9/1995,pCi/L,-,UNK,38.0165924,-121.285696,MUNICIPAL,,335,180,DHS,3910012-041,WELL 22 - SWAIN - STANDBY
3910012-041,0.38,U,8/23/1995,pCi/L,,UNK,38.0165924,-121.285696,MUNICIPAL,,335,180,DHS,3910012-041,WELL 22 - SWAIN - STANDBY
3910012-041,0.4,U,12/7/1995,pCi/L,,UNK,38.0165924,-121.285696,MUNICIPAL,,335,180,DHS,3910012-041,WELL 22 - SWAIN - STANDBY
2410004-014,0.96,U,4/30/2002,pCi/L,,UNK,37.3791798,-120.691456,MUNICIPAL,,234,64,DHS,2410004-014,WELL 14 - RAW
2410004-014,2,U,1/28/1997,pCi/L,<,UNK,37.3791798,-120.691456,MUNICIPAL,,234,64,DHS,2410004-014,WELL 14 - RAW
3901163-001,2.7,U,12/7/2007,pCi/L,,UNK,37.8427526,-121.166848,MUNICIPAL,,0,0,DHS,3901163-001,WELL
5010026-003,0.08,U,10/7/1997,pCi/L,,UNK,37.6109662,-120.731072,MUNICIPAL,,336,40,DHS,5010026-003,WELL 309 - RAW
5010026-003,0.17,U,7/23/1997,pCi/L,,UNK,37.6109662,-120.731072,MUNICIPAL,,336,40,DHS,5010026-003,WELL 309 - RAW
5010019-022,1,U,10/15/1996,pCi/L,,UNK,37.4660997,-120.84992,MUNICIPAL,,150,150,DHS,5010019-022,WELL NO. 22
5010019-022,2.2,U,4/18/2000,pCi/L,,UNK,37.4660997,-120.84992,MUNICIPAL,,150,150,DHS,5010019-022,WELL NO. 22
5010019-022,2,U,10/3/2000,pCi/L,,UNK,37.4660997,-120.84992,MUNICIPAL,,150,150,DHS,5010019-022,WELL NO. 22
3910005-015,5.12,U,7/7/2004,pCi/L,,UNK,37.8137793,-121.24608,MUNICIPAL,,140,100,DHS,3910005-015,WELL NO. 15 - RAW
5010019-040,1.8,U,4/20/2011,pCi/L,,UNK,37.495073,-120.84992,MUNICIPAL,,,,DHS,5010019-040,WELL NO. 40
2210002-011,1.2,U,5/21/2008,pCi/L,,UNK,37.4660997,-119.740672,MUNICIPAL,,0,10,DHS,2210002-011,WELL 10
0900210-008,0,U,6/28/2017,pCi/L,<,UNK,38.5670851,-120.968768,MUNICIPAL,,0,0,DHS,0900210-008,WELL 4--EAST OF SCHOOL PARCEL
3910011-010,0.955,U,6/17/1999,pCi/L,,UNK,37.7268594,-121.44416,MUNICIPAL,,404,220,DHS,3910011-010,WELL 02 - TIDEWATER - INACTIVE
3910011-010,1.47,U,11/29/2001,pCi/L,,UNK,37.7268594,-121.44416,MUNICIPAL,,404,220,DHS,3910011-010,WELL 02 - TIDEWATER - INACTIVE
1000257-001,1.534,U,1/20/2006,pCi/L,,UNK,37.0894468,-119.502976,MUNICIPAL,,0,0,DHS,1000257-001,WELL 01 NEAR SPACE #1 - INACTIVE
1000257-001,1.6,U,11/19/2006,pCi/L,,UNK,37.0894468,-119.502976,MUNICIPAL,,0,0,DHS,1000257-001,WELL 01 NEAR SPACE #1 - INACTIVE
1000257-001,1.601,U,11/19/2006,pCi/L,,UNK,37.0894468,-119.502976,MUNICIPAL,,0,0,DHS,1000257-001,WELL 01 NEAR SPACE #1 - INACTIVE
1000257-001,2,U,11/19/2001,pCi/L,,UNK,37.0894468,-119.502976,MUNICIPAL,,0,0,DHS,1000257-001,WELL 01 NEAR SPACE #1 - INACTIVE
2000509-003,1.201,U,8/1/2007,pCi/L,,UNK,37.2343133,-119.46336,MUNICIPAL,,0,10,DHS,2000509-003,SOURCE SPRING
3910004-021,3.64,U,1/19/2001,pCi/L,,UNK,38.1324856,-121.285696,MUNICIPAL,,160,207,DHS,3910004-021,WELL NO. 17
3910004-021,5.34,U,5/26/2005,pCi/L,,UNK,38.1324856,-121.285696,MUNICIPAL,,160,207,DHS,3910004-021,WELL NO. 17
0300016-001,0.8,U,4/5/2007,pCi/L,,UNK,38.4511919,-120.612224,MUNICIPAL,,,,DHS,0300016-001,VOLCANO CSD WELL 01
2410006-007,1.2,U,3/9/2004,pCi/L,,UNK,37.4371264,-120.770688,MUNICIPAL,,300,70,DHS,2410006-007,WELL 07 - RAW
5800811-002,2.7,U,8/15/2012,pCi/L,,UNK,38.3352987,-119.780288,MUNICIPAL,,0,13,DHS,5800811-002,EAST SIDE WELL
5800811-002,3.67,U,9/15/2010,pCi/L,,UNK,38.3352987,-119.780288,MUNICIPAL,,0,13,DHS,5800811-002,EAST SIDE WELL
2400170-016,0,U,10/11/2010,pCi/L,<,UNK,37.4081531,-120.84992,MUNICIPAL,,,,DHS,2400170-016,WELL 5 - RAW
5000193-004,3.63,U,4/14/2010,pCi/L,,UNK,37.4660997,-121.127232,MUNICIPAL,,0,10,DHS,5000193-004,OFFICE WELL
5000193-004,3.79,U,1/13/2010,pCi/L,,UNK,37.4660997,-121.127232,MUNICIPAL,,0,10,DHS,5000193-004,OFFICE WELL
5000193-004,4.39,U,7/29/2009,pCi/L,,UNK,37.4660997,-121.127232,MUNICIPAL,,0,10,DHS,5000193-004,OFFICE WELL
5510013-004,0,U,11/16/1989,pCi/L,<,UNK,38.0455657,-120.414144,MUNICIPAL,,0,497,DHS,5510013-004,MARBLE QUARRY WELL - RAW
0310008-003,2,U,1/16/2001,pCi/L,<,UNK,38.2483788,-120.968768,MUNICIPAL,,0,109,DHS,0310008-003,WELL NO. 03 - RAW
2210918-001,0,U,7/12/2005,pCi/L,<,UNK,37.4660997,-119.85952,MUNICIPAL,,0,10,DHS,2210918-001,WELL 01 OLD
2010010-002,1,U,9/6/2002,pCi/L,<,UNK,37.0315002,-120.0576,MUNICIPAL,,0,200,DHS,2010010-002,WELL 02A_DESTROYED
2010010-002,1,U,1/20/1998,pCi/L,<,UNK,37.0315002,-120.0576,MUNICIPAL,,0,200,DHS,2010010-002,WELL 02A_DESTROYED
2000521-002,4.869,U,6/2/2006,pCi/L,,UNK,37.3212332,-119.621824,MUNICIPAL,,0,0,DHS,2000521-002,WELL 02 - DESTROYED
2000521-002,6,U,3/5/2007,pCi/L,,UNK,37.3212332,-119.621824,MUNICIPAL,,0,0,DHS,2000521-002,WELL 02 - DESTROYED
2000521-002,7.204,U,10/4/2006,pCi/L,,UNK,37.3212332,-119.621824,MUNICIPAL,,0,0,DHS,2000521-002,WELL 02 - DESTROYED
2000521-002,7.3,U,10/4/2006,pCi/L,,UNK,37.3212332,-119.621824,MUNICIPAL,,0,0,DHS,2000521-002,WELL 02 - DESTROYED
2400055-003,0,U,7/10/2017,pCi/L,<,UNK,37.2632866,-121.008384,MUNICIPAL,,,,DHS,2400055-003,WELL NO. 3
2210942-002,0.7,U,6/30/2011,pCi/L,<,UNK,37.495073,-120.017984,MUNICIPAL,,,,DHS,2210942-002,WELL 02
2210851-001,0.667,U,5/17/2006,pCi/L,<,UNK,37.5240463,-120.0576,MUNICIPAL,,0,10,DHS,2210851-001,UPPER WELL (WELL 01)
3910802-004,2,U,2/6/1995,pCi/L,,UNK,37.9006992,-121.206464,MUNICIPAL,,130,75,DHS,3910802-004,WELL 04 - AGRICULTURAL
3901348-003,2.29,U,6/30/2004,pCi/L,,UNK,37.6978861,-121.404544,MUNICIPAL,,,,DHS,3901348-003,WELL NO. 03
2400055-001,2,U,9/19/2007,pCi/L,,UNK,37.2632866,-121.008384,MUNICIPAL,,174,80,DHS,2400055-001,WELL 1-IN DRY WAREHOUSE
2400055-001,2.268,U,1/16/2008,pCi/L,,UNK,37.2632866,-121.008384,MUNICIPAL,,174,80,DHS,2400055-001,WELL 1-IN DRY WAREHOUSE
2400055-001,2.7,U,4/21/2011,pCi/L,,UNK,37.2632866,-121.008384,MUNICIPAL,,174,80,DHS,2400055-001,WELL 1-IN DRY WAREHOUSE
3910011-007,0.821,U,6/17/1999,pCi/L,,UNK,37.7268594,-121.44416,MUNICIPAL,,455,400,DHS,3910011-007,SOUTH AREA WELL - ABANDONED
3910011-007,1,U,3/15/1999,pCi/L,,UNK,37.7268594,-121.44416,MUNICIPAL,,455,400,DHS,3910011-007,SOUTH AREA WELL - ABANDONED
3910012-055,3.59,U,2/8/2005,pCi/L,,UNK,37.9006992,-121.24608,MUNICIPAL,,,,DHS,3910012-055,WELL NO. 09 SSS
2410003-014,2.7,U,4/10/2014,pCi/L,,UNK,37.2632866,-121.008384,MUNICIPAL,,,,DHS,2410003-014,WELL 07 - RAW
3910012-024,0.11,U,5/9/1995,pCi/L,,UNK,38.0165924,-121.325312,MUNICIPAL,,192,119,DHS,3910012-024,WELL 04 - VILLA DORADO - INACTIVE
2010008-001,0.667,U,6/20/2008,pCi/L,<,UNK,36.915607,-119.899136,MUNICIPAL,,225,225,DHS,2010008-001,OLD FENDER WELL - INACTIVE
3900797-008,0.4,U,8/16/2011,pCi/L,,UNK,37.784806,-121.008384,MUNICIPAL,,320,70,DHS,3900797-008,WELL #3
1000260-001,0.95,U,8/11/2006,pCi/L,,UNK,37.0315002,-119.502976,MUNICIPAL,,0,0,DHS,1000260-001,WELL 01 - LITTLE WELL - STANDBY
5010033-001,0,U,4/7/2005,pCi/L,<,UNK,37.5530196,-121.166848,MUNICIPAL,,146,22,DHS,5010033-001,WELL 274 - GRAYSON
2410009-041,0,U,5/15/2007,pCi/L,<,UNK,37.2922599,-120.414144,MUNICIPAL,,440,96,DHS,2410009-041,WELL 10-R2 - RAW
2410009-041,0,U,3/13/2007,pCi/L,<,UNK,37.2922599,-120.414144,MUNICIPAL,,440,96,DHS,2410009-041,WELL 10-R2 - RAW
3410802-004,0.25,U,2/27/2007,pCi/L,,UNK,38.2773521,-121.325312,MUNICIPAL,,,,DHS,3410802-004,WELL 03 - RAW
2410021-001,1,U,8/18/2011,pCi/L,<,UNK,37.1763667,-120.810304,MUNICIPAL,,,,DHS,2410021-001,WELL 01
2210002-005,3.03,U,10/5/2000,pCi/L,,UNK,37.4660997,-119.740672,MUNICIPAL,,0,10,DHS,2210002-005,WELL 04 - DESTROYED
5010019-028,0,U,7/18/2000,pCi/L,<,UNK,37.5240463,-120.889536,MUNICIPAL,,205,200,DHS,5010019-028,WELL 28 - INACTIVE
2010005-016,1.943,U,12/30/2015,pCi/L,,UNK,37.20534,-119.780288,MUNICIPAL,,0,100,DHS,2010005-016,WELL 35A - RAW
2010005-016,7.4,U,12/10/2014,pCi/L,,UNK,37.20534,-119.780288,MUNICIPAL,,0,100,DHS,2010005-016,WELL 35A - RAW
2210937-002,3.1,U,9/10/2012,pCi/L,,UNK,37.4660997,-119.938752,MUNICIPAL,,,,DHS,2210937-002,WELL 02
5010010-051,4,U,11/1/2005,pCi/L,,UNK,37.6109662,-121.008384,MUNICIPAL,,0,80,DHS,5010010-051,WELL 049
5010010-051,4,U,2/4/1992,pCi/L,,UNK,37.6109662,-121.008384,MUNICIPAL,,0,80,DHS,5010010-051,WELL 049
5010010-051,4.17,U,10/7/2004,pCi/L,,UNK,37.6109662,-121.008384,MUNICIPAL,,0,80,DHS,5010010-051,WELL 049
3910001-032,4.04,U,10/10/1995,pCi/L,,UNK,37.9586458,-121.24608,MUNICIPAL,,200,310,DHS,3910001-032,WELL 39-01 - INACTIVE
3910800-006,0.137,U,3/27/2008,pCi/L,,UNK,37.7558327,-121.325312,MUNICIPAL,,,,DHS,3910800-006,WELL NO. 09 - RAW
3910004-023,1.09,U,5/25/2005,pCi/L,,UNK,38.1035123,-121.285696,MUNICIPAL,,200,195,DHS,3910004-023,WELL NO. 19
2400229-001,1.9,U,11/18/2016,pCi/L,,UNK,37.2632866,-121.008384,MUNICIPAL,,,,DHS,2400229-001,WELL 01
1000257-015,8.04,U,2/6/2018,pCi/L,,UNK,37.0894468,-119.502976,MUNICIPAL,,,,DHS,1000257-015,WELL 05
5510001-017,0,U,11/16/1989,pCi/L,<,UNK,37.9586458,-120.334912,MUNICIPAL,,,,DHS,5510001-017,CUESTA CENTER WELL 1 RAW- STBY
5510001-017,2.7,U,10/25/2005,pCi/L,,UNK,37.9586458,-120.334912,MUNICIPAL,,,,DHS,5510001-017,CUESTA CENTER WELL 1 RAW- STBY
5510001-017,3,U,7/12/1995,pCi/L,,UNK,37.9586458,-120.334912,MUNICIPAL,,,,DHS,5510001-017,CUESTA CENTER WELL 1 RAW- STBY
3910004-007,5.71,U,6/5/1998,pCi/L,,UNK,38.1324856,-121.285696,MUNICIPAL,,170,270,DHS,3910004-007,WELL NO. 06R - RAW
3910015-005,5.67,U,7/10/2006,pCi/L,,UNK,37.8137793,-121.285696,MUNICIPAL,,180,130,DHS,3910015-005,WELL NO. 06 - RAW
5010019-027,0.49,U,10/3/2000,pCi/L,,UNK,37.5240463,-120.84992,MUNICIPAL,,130,200,DHS,5010019-027,WELL NO. 27
5010019-027,2,U,10/31/1996,pCi/L,,UNK,37.5240463,-120.84992,MUNICIPAL,,130,200,DHS,5010019-027,WELL NO. 27
3910004-002,0,U,2/15/2005,pCi/L,<,UNK,38.1324856,-121.24608,MUNICIPAL,,240,250,DHS,3910004-002,WELL NO. 01R
3910004-002,9.46,U,8/16/2011,pCi/L,,UNK,38.1324856,-121.24608,MUNICIPAL,,240,250,DHS,3910004-002,WELL NO. 01R
5010010-139,19,U,3/21/1989,pCi/L,,UNK,37.6109662,-121.008384,MUNICIPAL,,,,DHS,5010010-139,WELL 220 - PLUMAS - DESTROYED
5010010-136,3,U,6/16/2010,pCi/L,,UNK,37.6109662,-120.968768,MUNICIPAL,,0,55,DHS,5010010-136,WELL 217 - BYSTROM
5010010-136,4.6,U,2/10/2005,pCi/L,,UNK,37.6109662,-120.968768,MUNICIPAL,,0,55,DHS,5010010-136,WELL 217 - BYSTROM
5010010-136,5.64,U,11/18/2002,pCi/L,,UNK,37.6109662,-120.968768,MUNICIPAL,,0,55,DHS,5010010-136,WELL 217 - BYSTROM
2410005-001,2.49,U,8/5/1998,pCi/L,,UNK,37.0604735,-120.84992,MUNICIPAL,,0,144,DHS,2410005-001,WELL 01
2410005-001,3.97,U,1/19/2000,pCi/L,,UNK,37.0604735,-120.84992,MUNICIPAL,,0,144,DHS,2410005-001,WELL 01
2210003-008,5.67,U,9/23/2009,pCi/L,,UNK,37.4660997,-119.621824,MUNICIPAL,,0,10,DHS,2210003-008,WELL 05 - ACTIVE 12-1-09
2210003-008,7.41,U,7/22/2009,pCi/L,,UNK,37.4660997,-119.621824,MUNICIPAL,,0,10,DHS,2210003-008,WELL 05 - ACTIVE 12-1-09
3901319-001,5.22,U,3/21/2013,pCi/L,,UNK,37.9876191,-121.206464,MUNICIPAL,,0,0,DHS,3901319-001,WELL
3901319-001,7.41,U,9/18/2006,pCi/L,,UNK,37.9876191,-121.206464,MUNICIPAL,,0,0,DHS,3901319-001,WELL
2000552-003,1.267,U,5/16/2006,pCi/L,,UNK,37.2632866,-119.582208,MUNICIPAL,,0,0,DHS,2000552-003,SOURCE WELL 3 FINEGOLD
0710004-007,3.61,U,3/29/2006,pCi/L,,UNK,37.9586458,-121.681856,MUNICIPAL,,225,90,DHS,0710004-007,WELL 7
5010010-134,5.4,U,6/13/2005,pCi/L,,UNK,37.6109662,-120.968768,MUNICIPAL,,0,93,DHS,5010010-134,WELL 284 - MUSICK
2010012-004,0.77,U,7/25/1997,pCi/L,,UNK,37.2343133,-119.899136,MUNICIPAL,,0,10,DHS,2010012-004,WELL 02 - STANDBY
2010012-004,2.3,U,3/4/2014,pCi/L,,UNK,37.2343133,-119.899136,MUNICIPAL,,0,10,DHS,2010012-004,WELL 02 - STANDBY
2010012-004,2.5,U,8/14/2001,pCi/L,,UNK,37.2343133,-119.899136,MUNICIPAL,,0,10,DHS,2010012-004,WELL 02 - STANDBY
3910802-003,1,U,3/19/1991,pCi/L,,UNK,37.9006992,-121.206464,MUNICIPAL,,142,160,DHS,3910802-003,WELL 03 - DESTROYED
0707573-002,0.97,U,5/26/2016,pCi/L,,UNK,37.9876191,-121.64224,MUNICIPAL,,0,10,DHS,0707573-002,WEST WELL
1000040-018,0.7,U,9/15/2009,pCi/L,<,UNK,37.0894468,-119.423744,MUNICIPAL,,0,0,DHS,1000040-018,WELL 06 - RAW STANDBY
0900422-001,7.4,U,9/30/2006,pCi/L,,UNK,38.5960584,-120.65184,MUNICIPAL,,0,0,DHS,0900422-001,WELL #5 BY STORAGE TANK
5010028-035,3.8,U,3/8/2011,pCi/L,,UNK,37.5819929,-121.008384,MUNICIPAL,,,,DHS,5010028-035,WELL 35- RAW
5510026-002,5.75,U,5/26/2016,pCi/L,,UNK,38.0165924,-120.295296,MUNICIPAL,,0,296,DHS,5510026-002,WELL 02 - BRETZ SOUTH STBY
3910015-008,5.83,U,1/11/2000,pCi/L,,UNK,37.8137793,-121.24608,MUNICIPAL,,164,39,DHS,3910015-008,WELL NO. 09 - RAW
3910015-008,9.27,U,10/4/2010,pCi/L,,UNK,37.8137793,-121.24608,MUNICIPAL,,164,39,DHS,3910015-008,WELL NO. 09 - RAW
3910015-008,0.3,U,9/12/1995,pCi/L,,UNK,37.8137793,-121.24608,MUNICIPAL,,164,39,DHS,3910015-008,WELL NO. 09 - RAW
3910802-002,2,U,2/6/1995,pCi/L,,UNK,37.9006992,-121.206464,MUNICIPAL,,124,36,DHS,3910802-002,WELL 02
2000502-001,5.8,U,4/18/2007,pCi/L,,UNK,37.3212332,-119.582208,MUNICIPAL,,0,0,DHS,2000502-001,WELL 1
2000502-001,8.49,U,10/9/2007,pCi/L,,UNK,37.3212332,-119.582208,MUNICIPAL,,0,0,DHS,2000502-001,WELL 1
2000502-001,9.56,U,3/14/2011,pCi/L,,UNK,37.3212332,-119.582208,MUNICIPAL,,0,0,DHS,2000502-001,WELL 1
5010017-012,1.41,U,9/3/2003,pCi/L,,UNK,37.4660997,-121.127232,MUNICIPAL,,300,69,DHS,5010017-012,WELL NO. 07
5010017-012,2.9,U,1/6/2004,pCi/L,,UNK,37.4660997,-121.127232,MUNICIPAL,,300,69,DHS,5010017-012,WELL NO. 07
1009091-003,0,U,8/15/2017,pCi/L,<,UNK,36.8576604,-120.65184,MUNICIPAL,,538,397,DHS,1009091-003,WELL 01 - RAW
1009091-003,0,U,1/21/2014,pCi/L,<,UNK,36.8576604,-120.65184,MUNICIPAL,,538,397,DHS,1009091-003,WELL 01 - RAW
3900701-001,0,U,9/5/2007,pCi/L,<,UNK,38.0455657,-121.44416,MUNICIPAL,,0,0,DHS,3900701-001,WELLHEAD (REDONDO)
3900701-001,0.592,U,3/11/2008,pCi/L,,UNK,38.0455657,-121.44416,MUNICIPAL,,0,0,DHS,3900701-001,WELLHEAD (REDONDO)
5010015-001,12,U,12/3/1992,pCi/L,,UNK,37.6109662,-121.008384,MUNICIPAL,,,,DHS,5010015-001,WELL 19 - LASSEN & DALLAS
3910001-018,2.537,U,12/12/2007,pCi/L,,UNK,37.9876191,-121.285696,MUNICIPAL,,192,216,DHS,3910001-018,WELL 21-01 - STANDBY
2010005-024,6.77,U,8/11/1997,pCi/L,,UNK,37.1763667,-119.780288,MUNICIPAL,,0,100,DHS,2010005-024,WELL 44A - INACTIVE
5010028-027,3,U,4/15/2004,pCi/L,,UNK,37.5819929,-120.968768,MUNICIPAL,,195,120,DHS,5010028-027,WELL 27 - RAW
2410005-005,6.84,U,8/14/2002,pCi/L,,UNK,37.0604735,-120.84992,MUNICIPAL,,0,93,DHS,2410005-005,WELL 05
2410005-005,7.4,U,1/12/2005,pCi/L,,UNK,37.0604735,-120.84992,MUNICIPAL,,0,93,DHS,2410005-005,WELL 05
5500074-005,10.8,U,2/21/2005,pCi/L,,UNK,38.0455657,-120.176448,MUNICIPAL,,0,10,DHS,5500074-005,WELL 4
2000775-002,0,U,2/2/2007,pCi/L,<,UNK,37.2632866,-119.701056,MUNICIPAL,,0,0,DHS,2000775-002,SOURCE WELL 5
2000849-001,6.1,U,9/3/2008,pCi/L,,UNK,37.3502065,-119.701056,MUNICIPAL,,0,10,DHS,2000849-001,SOURCE WELL 1
2000849-001,7.337,U,5/15/2007,pCi/L,,UNK,37.3502065,-119.701056,MUNICIPAL,,0,10,DHS,2000849-001,SOURCE WELL 1
2400055-012,1.86,U,6/22/2006,pCi/L,,UNK,37.2632866,-121.008384,MUNICIPAL,,,,DHS,2400055-012,WELL 2-SOUTH OF PLANT
2400055-012,2.068,U,4/11/2007,pCi/L,,UNK,37.2632866,-121.008384,MUNICIPAL,,,,DHS,2400055-012,WELL 2-SOUTH OF PLANT
